id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
c252e3e1-697c-4858-a654-bd14fac73f48,Alex Mungoma Musingo Burundo,Alex Mungoma Musingo Burundo,,,,National Resistance Movement,NRM,area/bulambuli_county,Bulambuli County,Parliament,10,,,,male
c02b9517-1107-4fc3-90f0-ca4eb8af055b,Alex Ruhunda,"Ruhunda, Alex",aruhunda@parliament.go.ug,aruhunda,aruhunda,National Resistance Movement,NRM,area/fort_portal_municipality,Fort Portal Municipality,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/RUHUNDA748.jpg,male
831e50fc-de7e-4ea8-a43c-965dbc18bb78,Allan Ssewanyana,Allan Ssewanyana,,,,Democratic Party,DP,area/makindye_west,Makindye West,Parliament,10,,,,male
55b48caf-3df8-4bec-8948-c89b4915773e,Amelia Anne Kyambadde,"Kyambadde, Amelia Anne",akyambadde@parliament.go.ug,AKyambadde,Amelia-Anne-Kyambadde-153673307993981,National Resistance Movement,NRM,area/mawokota_north,Mawokota North,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KYAMBADDE654.jpg,female
7fc1b51f-7f08-4ad6-b2b7-0f485801ebae,Amos Lugoloobi,"Lugoloobi, Amos",alugoloobi@parliament.go.ug,alugoolobi,amos.lugoloobi,National Resistance Movement,NRM,area/ntenjeru_north,Ntenjeru North,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/LUGOLOOBI666.jpg,male
5f1955b8-eb91-4b99-b901-3c7ecfff0411,Amos Mandera,"Mandera, Amos",amandera@parliament.go.ug,,,National Resistance Movement,NRM,area/buyamba_county,Buyamba County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/MANDERA672.jpg,male
884e0cd0-b131-4e1e-87fe-2a4b9b8ff081,Andrew Aja Baryayanga,"Baryayanga, Andrew Aja",abaryayanga@parliament.go.ug,,,Independent,INDEP,area/kabale_municipality,Kabale Municipality,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/BARYAYANGA600.jpg,male
5a3b08e7-6341-4be6-83e1-d4af981386ee,Andrew Kaluya Kiiza,Andrew Kaluya Kiiza,,,,Independent,INDEP,area/kigulu_south,Kigulu South,Parliament,10,,,,male
beff97b8-5ca9-42fc-b0a9-2cc403196134,Andrew Martial,Andrew Martial,,,,National Resistance Movement,NRM,area/igara_east,Igara East,Parliament,10,,,,male
fab1b36d-7a25-4bbd-8603-9afa888de022,Anthony Akol,Anthony Akol,,,,Forum for Democratic Change,FDC,area/kilak_north,Kilak North,Parliament,10,,,,male
deb681f4-8a13-4910-bc98-aa7467623b63,Anthony Okello,"Okello, Anthony",aokello@parliament.go.ug,,,National Resistance Movement,NRM,area/kioga_county,Kioga County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/OKELLO735.jpg,male
ac6d07a8-a68f-45d1-8c52-2d6d9c490cf1,Anthony Ssemmuli,"Ssemmuli, Anthony",assemmuli@parliament.go.ug,,,National Resistance Movement,NRM,area/mubende_municipality,Mubende Municipality,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/SSEMMULI754.jpg,male
0a270996-670f-47c6-8241-256e8c72538c,Anywar Beatrice Atim,"Atim, Anywar Beatrice",anywarb@parliament.go.ug,,,Independent,INDEP,area/kitgum_municipality,Kitgum Municipality,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/ATIM374.jpg,female
1d062ad0-78ec-44ea-bddd-a598c53e4832,Apollo Katinti,Apollo Katinti,,,,Forum for Democratic Change,FDC,area/kyadondo_east,Kyadondo East,Parliament,10,,,,male
68f72889-3e65-49d2-b7f5-dbbfabc6d305,Apollo Masika,Apollo Masika,,,,National Resistance Movement,NRM,area/bubulo_east,Bubulo East,Parliament,10,,,,male
09cbe9f8-581f-48fb-bf04-5724244419c8,Ashraf Olega,Ashraf Olega,,,,National Resistance Movement,NRM,area/aringa_county,Aringa County,Parliament,10,,,,male
1e6879e4-880b-403e-b8cf-da1a8fee30da,Aston Peterson Kajara,"Kajara, Aston Peterson",akajara@parliament.go.ug,,,National Resistance Movement,NRM,area/mwenge_south,Mwenge South,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KAJARA381.jpg,male
9a0cf10d-e534-40a3-9fc2-d3eea61b1048,Baltazar Kyamanywa Kasirivu-Atwooki,"Kasirivu-Atwooki, Baltazar Kyamanywa",katwooki@parlament.go.ug,,,National Resistance Movement,NRM,area/bugangaizi_west,Bugangaizi West,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KASIRIVU-ATWOOKI105.jpg,male
7a2946b6-cb3f-47e9-8b47-eb445c01da72,Barnabas Ateenyi Tinkasiimire,"Tinkasiimire, Barnabas Ateenyi",btimkasiimire@parliament.go.ug,HonTinkasiimire,,National Resistance Movement,NRM,area/buyaga_west,Buyaga West,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/TINKASIIMIRE367.jpg,male
28eb43cb-ffef-4c9d-8289-cc51bb72f385,Benard Atiku,"Atiku, Benard",batiku@parliament.go.ug,,,Independent,INDEP,area/ayivu_county,Ayivu County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/ATIKU587.jpg,male
c7d7bfd5-1b90-4d2c-955e-f1298aa39066,Betty Ongom Amongi,"Amongi, Betty Ongom",bmongi@parliament.go.ug,,,Uganda Peoples Congress,UPC,area/oyam_south,Oyam South,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/AMONGI19.jpg,female
890b0189-a39b-4c3b-940c-4e4048ea1bc9,Birungi Carolyn Nanyondo,"Nanyondo, Birungi Carolyn",bnanyondo@parliament.go.ug,,,National Resistance Movement,NRM,area/kyamuswa_county,Kyamuswa County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/NANYONDO713.jpg,female
ce64267a-3fd8-4ba8-b922-70641a2889d7,Boaz Kasirabo Ninsiiima,Boaz Kasirabo Ninsiiima,,,,National Resistance Movement,NRM,area/kooki_county,Kooki County,Parliament,10,,,,male
4cb43bab-faf4-4ee4-b9e9-8bb64d803b42,Boliba James Baba,"Baba, Boliba James",boliba@parliament.go.ug,,,National Resistance Movement,NRM,area/koboko_county,Koboko County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/BABA376.jpg,male
a3f864c4-35c3-4172-a3ea-3cd5326b4c66,Boniface Desales Okello,Boniface Desales Okello,,,,National Resistance Movement,NRM,area/kole_north,Kole North,Parliament,10,,,,male
c7125835-2b33-41d4-9e81-02ea46b518c2,Bright Kanyontore Rwamirama,"Rwamirama, Bright Kanyontore",brwmirama@parliament.go.ug,,,National Resistance Movement,NRM,area/isingiro_north,Isingiro North,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/RWAMIRAMA247.jpg,male
4c6a1dcc-a014-49a7-bab0-bd5c19c5c9bd,Bwambale Harold,Bwambale Harold,,,,Forum for Democratic Change,FDC,area/bukonzo_west,Bukonzo West,Parliament,10,,,,male
1e764277-5462-4d29-97cb-edd35aeb9d1d,Casbert Abigaba,Casbert Abigaba,,,,National Resistance Movement,NRM,area/kibale_county,Kibale County,Parliament,10,,,,male
9fc9fcb4-a359-4f6e-8e47-73b919456a6a,Charles Angiro Gutumoi,Charles Angiro Gutumoi,,,,Forum for Democratic Change,FDC,area/erute_north,Erute North,Parliament,10,,,,male
2ac9dd25-ed32-454a-bddf-85e60314b9fc,Charles Illukori,Charles Illukori,,,,National Resistance Movement,NRM,area/kumi_county,Kumi County,Parliament,10,,,,male
ab0bf20b-a867-462b-9d3a-e1a258cac483,Charles Ngabirano,Charles Ngabirano,,,,National Resistance Movement,NRM,area/rwampara_county,Rwampara County,Parliament,10,,,,male
3855edee-a54e-4eda-9e1d-1aaa19718eab,Charles Okello P. Engola Macodwogo,Charles Okello P. Engola Macodwogo,,,,National Resistance Movement,NRM,area/oyam_north,Oyam North,Parliament,10,,,,male
b6d9f4b3-d209-4b06-ad8b-823ccb0dd7ef,Chris Baryomunsi,"Baryomunsi, Chris",cbaryomunsi@parliament.go.ug,BaryomunsiChris,,National Resistance Movement,NRM,area/kinkizi_east,Kinkizi East,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/BARYOMUNSI358.jpg,male
de0a6ddf-01ba-4f19-a02b-a797a327a446,Christopher Kalemba,Christopher Kalemba,,,,National Resistance Movement,NRM,area/kakuuto_county,Kakuuto County,Parliament,10,,,,male
5a15929b-18f8-4d6e-a637-53b1bc019068,Christopher Kipterit Akorikimoi,Christopher Kipterit Akorikimoi,,,,Independent,INDEP,area/upe_county,Upe County,Parliament,10,,,,male
3cdb198f-fa9c-4228-828e-f58fbaf14a39,Christopher Mbalibulha Kibanzaga,Christopher Mbalibulha Kibanzaga,,,,National Resistance Movement,NRM,area/bughendera_county,Bughendera County,Parliament,10,,,,male
d794580f-a6ed-4b76-95f3-1f3c230501d0,Cosmas Elotu,Cosmas Elotu,,,,National Resistance Movement,NRM,area/dakabela_county,Dakabela County,Parliament,10,,,,male
4cb434e5-fe03-421e-9b8a-a621974762df,Cyrus Imalingat Amodoi,"Amodoi, Cyrus Imalingat",camodoi@parliament.go.ug,,,Independent,INDEP,area/toroma_county,Toroma County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/AMODOI576.jpg,male
e9e5f0fc-1fb1-4f21-9ea2-ac6ddd7d1960,Daniel Muhairwe,Daniel Muhairwe,,,,National Resistance Movement,NRM,area/buhaguzi,Buhaguzi,Parliament,10,,,,male
61857846-f1eb-409c-9468-0723ff89e9fb,David Abala,David Abala,,,,National Resistance Movement,NRM,area/ngora_county,Ngora County,Parliament,10,,,,male
f4b28bb4-2dce-4c62-823c-393ff0393532,David Bahati,"Bahati, David",dbahati@parliament.go.ug,,,National Resistance Movement,NRM,area/ndorwa_west,Ndorwa West,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/BAHATI339.jpg,male
bf6039c8-b1be-4011-bd05-26215337a731,David Guma Gumisiriza,David Guma Gumisiriza,,,,National Resistance Movement,NRM,area/ibanda_north,Ibanda North,Parliament,10,,,,male
f52bdcc5-aea8-46ef-96f3-d02646a7f5e6,David Kalwanga,David Kalwanga,,,,Independent,INDEP,area/busunjju,Busunjju,Parliament,10,,,,male
5d795867-7558-4521-9a0d-99b3e0095c99,David Karubanga,David Karubanga,,,,National Resistance Movement,NRM,area/kigorobya,Kigorobya,Parliament,10,,,,male
27bdf550-55ed-45a1-8625-af8e333c2b7a,David Ronnie Mutebi,David Ronnie Mutebi,,,,National Resistance Movement,NRM,area/buikwe_south,Buikwe South,Parliament,10,,,,male
2fbf6535-47cc-479d-b2d7-3e7cb6036364,Denis Galabuzi,Denis Galabuzi,,,,National Resistance Movement,NRM,area/busiro_north,Busiro North,Parliament,10,,,,male
0d99eff8-6a12-40a1-8978-03ff32a9447b,Denis Hamson Obua,"Obua, Denis Hamson",dobua@parliament.go.ug,,,National Resistance Movement,NRM,area/ajuri_county,Ajuri County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/OBUA500.jpg,male
af3d8644-1b8a-45da-b925-5cfaa0b97111,Denis Sabiiti,Denis Sabiiti,,,,National Resistance Movement,NRM,area/rubanda_west,Rubanda West,Parliament,10,,,,male
64664cd2-808f-4a51-89e5-c6e774c8395e,Deogratius Kiyingi,"Kiyingi, Deogratius",dkiyingi@parliament.go.ug,,,Democratic Party,DP,area/bukomansimbi,Bukomansimbi,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIYINGI648.jpg,male
1b3cc4b9-1ced-48f8-9b89-48e28e614689,Donozio Kahonda,Donozio Kahonda,,,,National Resistance Movement,NRM,area/ruhinda,Ruhinda,Parliament,10,,,,male
7c91ccc9-c837-4a5e-b2e9-86c1725ad207,Edward Kiwanuka Ssekandi,"Ssekandi, Edward Kiwanuka",essekandi@parliament.go.ug,ESsekandi,,National Resistance Movement,NRM,area/bukoto_central,Bukoto Central,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/SSEKANDI258.jpg,male
9f784bc9-e33c-47e3-82e8-1b21febeaf98,Edward Otto Makmot,Edward Otto Makmot,,,,Independent,INDEP,area/agago_county,Agago County,Parliament,10,,,,male
e96a5431-191f-4f84-8189-347b84119832,Edward Sembatya,Edward Sembatya,,,,National Resistance Movement,NRM,area/katikamu_south,katikamu south,Parliament,10,,,,male
f9023e47-ea36-4c08-9f13-49131e535ebb,Elijah Okupa,"Okupa, Elijah",kupa@parliament.go.ug,,,Forum for Democratic Change,FDC,area/kasilo,Kasilo,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/OKUPA225.jpg,male
9faa9a4b-982a-44d0-bbb3-fbcae22642cf,Elioda Tumwesigye,"Tumwesigye, Elioda",elioda@parliament.go.ug,elioda_t,,National Resistance Movement,NRM,area/sheema_south,Sheema South,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/TUMWESIGYE270.jpg,male
5642344c-560c-43b9-ae04-baf2e71681e1,Elly Elias Asiku,Elly Elias Asiku,,,,National Resistance Movement,NRM,area/koboko_north,Koboko North,Parliament,10,,,,male
9e2b2b5b-d148-45a0-9954-5fe5abce0c0e,Emanuel Kalule Sengo,Emanuel Kalule Sengo,,,,National Resistance Movement,NRM,area/gomba_east,Gomba East,Parliament,10,,,,male
2e4cbddb-5cf5-4c90-9b5a-4dbd9d6eba18,Emmanuel Ongiertho,Emmanuel Ongiertho,,,,Forum for Democratic Change,FDC,area/jonam_county,Jonam County,Parliament,10,,,,male
c6b27979-8e5a-43d2-879d-eac12dfe850b,Ephraim Kamuntu,"Kamuntu, Ephraim",ekamuntu@parliament.go.ug,,,National Resistance Movement,NRM,area/sheema_north,Sheema North,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KAMUNTU100.jpg,male
5fb6a267-7d69-4fc8-a97f-721e16bf5a4c,Eric Musana,Eric Musana,,,,National Resistance Movement,NRM,area/buyaga_east,Buyaga East,Parliament,10,,,,male
d464bb17-ef56-49aa-ba81-249218cbb008,Evelyn Anite,"Anite, Evelyn",eanite@parliament.go.ug,Aniteevelyn,,National Resistance Movement,NRM,area/koboko_municiplity,Koboko Municiplity,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/ANITE581.jpg,female
714b90e0-b33f-4ed8-af55-c3049223ebc5,Florence Namayanja,"Namayanja, Florence",fnamayanja@parliament.go.ug,,,Democratic Party,DP,area/bukoto_east,Bukoto East,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/NAMAYANJA709.jpg,female
dc345ed5-05db-4df5-abc8-255b497227f3,Francis Barnabas Gonahasa,Francis Barnabas Gonahasa,,,,Forum for Democratic Change,FDC,area/kabweri_county,Kabweri County,Parliament,10,,,,male
04b8b650-7fe5-4b1f-bc5d-b9cde4ad5b51,Francis Mukula,Francis Mukula,,,,Independent,INDEP,area/agule_county,Agule County,Parliament,10,,,,male
294dc4ab-ff2d-4569-86f5-b84f94810b38,Francis Mwijikye,Francis Mwijikye,,,,Forum for Democratic Change,FDC,area/buhweju,Buhweju,Parliament,10,,,,male
7bf1353d-d851-4d3b-94ff-8bd6be0b08f8,Francis Zzake,Francis Zzake,,,,Independent,INDEP,area/mityana_municipality,Mityana Municipality,Parliament,10,,,,male
e43d1001-524d-4845-814b-35d2a8e1143d,Franco Robert Centenary,Franco Robert Centenary,,,,Forum for Democratic Change,FDC,area/kasese_municipality,Kasese Municipality,Parliament,10,,,,male
8f9e9f04-8e36-49cb-ac85-8ef0a7b838fd,Fred Angella,Fred Angella,,,,National Resistance Movement,NRM,area/moroto_municipality,Moroto Municipality,Parliament,10,,,,male
d513773e-bc08-43da-b9a4-f04a10bbae32,Fred Baseke,Fred Baseke,,,,Independent,INDEP,area/ntenjeru_south,Ntenjeru South,Parliament,10,,,,male
d2bbcc54-e057-4b89-b6ed-755bcb42214d,Fred Bwino Kyakulaga,Fred Bwino Kyakulaga,,,,National Resistance Movement,NRM,area/kigulu_north,Kigulu North,Parliament,10,,,,male
b2df13fa-210e-4a99-b2d6-11aebbc20d1a,Fred Mudokoi,Fred Mudokoi,,,,Independent,INDEP,area/butebo_county,Butebo County,Parliament,10,,,,male
4b542e96-22e9-4a45-8183-664bac27ee79,Fred Mwesigye,"Mwesigye, Fred",fmwesigye@parliament.go.ug,,,National Resistance Movement,NRM,area/nyabushozi,Nyabushozi,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/MWESIGYE699.jpg,male
c33772f2-63c6-4a82-a1ed-c8e70cfda73f,Fred Turyamuhweza Tumuheirwa,Fred Turyamuhweza Tumuheirwa,,,,Forum for Democratic Change,FDC,area/rujumbura_county,Rujumbura County,Parliament,10,,,,male
d7d2fd51-d79c-4c05-bc0f-f556dfe2122b,Frederick Angura,Frederick Angura,,,,National Resistance Movement,NRM,area/tororo_south,Tororo South,Parliament,10,,,,male
08b4c874-3452-47f9-b9a8-336ee5a831b9,Fredrick Ngobi Gume,Fredrick Ngobi Gume,,,,National Resistance Movement,NRM,area/bulamogi_north_west,Bulamogi North West,Parliament,10,,,,male
1f9243ee-1660-4fa3-9bfc-028e53014203,Gabriel Gadison Aridru Ajedra,"Ajedra, Gabriel Gadison Aridru",gajedra@parliament.go.ug,,,National Resistance Movement,NRM,area/vurra_county,Vurra County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/AJEDRA566.jpg,male
666ff3c4-4f08-4eb2-8243-a3a2bfbc9abe,Gaster Mugoya,Gaster Mugoya,,,,National Resistance Movement,NRM,area/bukooli_north,Bukooli North,Parliament,10,,,,male
0bd268d3-8c10-4482-a86c-612fe7262936,Genensio Tumuramye,Genensio Tumuramye,,,,National Resistance Movement,NRM,area/kashongi,Kashongi,Parliament,10,,,,male
fd31b379-df15-4794-a8de-c35083e0fb63,Geofrey Dhamuzungu,Geofrey Dhamuzungu,,,,National Resistance Movement,NRM,area/budiope_east,Budiope East,Parliament,10,,,,male
b9b6a64f-abbe-46b1-9dac-0d0aa40c4b6d,Geofrey Macho,Geofrey Macho,,,,National Resistance Movement,NRM,area/busia_municipality,Busia Municipality,Parliament,10,,,,male
ba37ceaf-1d75-4a8d-86b8-5e203b4159ec,Geofrey Nabutanyi Watenga,Geofrey Nabutanyi Watenga,,,,Independent,INDEP,area/lutseshe,Lutseshe,Parliament,10,,,,male
49e9a9de-dc7d-4495-bdc7-3d5bce16238b,George Abbot Ouma,George Abbot Ouma,,,,National Resistance Movement,NRM,area/bukooli_island,Bukooli Island,Parliament,10,,,,male
17f9e0a6-2e17-4979-9753-6b266bce13a0,George Nsamba Kumama,George Nsamba Kumama,,,,National Resistance Movement,NRM,area/bbale_county,Bbale County,Parliament,10,,,,male
e3fd241f-7966-4687-9356-f86f07e68223,Gershom Sizomu,Gershom Sizomu,,,,Forum for Democratic Change,FDC,area/bungokho_north,Bungokho North,Parliament,10,,,,male
c306e621-4baa-45e9-9233-bb0981076201,Gideon Onyango,Gideon Onyango,,,,Independent,INDEP,area/samia_bugwe_north,Samia Bugwe North,Parliament,10,,,,male
8c789aff-418c-4f4e-8456-69befd1748a7,Gilbert Olanya,"Olanya, Gilbert",golanya@parliament.go.ug,Golanya2Golanya,gilbert.olanya,Forum for Democratic Change,FDC,area/kilak_south,Kilak South,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/OLANYA739.jpg,male
59ff23fa-3dac-40f9-885b-f19b2f025752,Giw Simon D'Ujanga,"D'Ujanga, Giw Simon",sdujanga@parliament.go.ug,,,National Resistance Movement,NRM,area/okoro_county,Okoro County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/D'UJANGA75.jpg,male
b089fdd6-aa68-4cbd-a7b3-75f74c16afa6,Godfrey Katusabe,Godfrey Katusabe,,,,Forum for Democratic Change,FDC,area/bukonjo_county,Bukonjo county,Parliament,10,,,,male
815ea309-6313-43f1-9202-56c538588efd,Godfrey Onzima,Godfrey Onzima,,,,National Resistance Movement,NRM,area/aringa_north,Aringa North,Parliament,10,,,,male
c126df5a-9f6e-46e1-8bca-922277e3b88d,Godfrey Ssubi Kiwanda,"Kiwanda, Godfrey Ssubi",gkiwanda@parliament.go.ug,,,National Resistance Movement,NRM,area/mityana_north,Mityana North,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIWANDA127.jpg,male
00db5dad-f20a-40f7-89d1-d22096b877e0,Gordon Arinda Kakuna,Gordon Arinda Kakuna,,,,National Resistance Movement,NRM,area/bushenyi-ishaka_municipality,Bushenyi-Ishaka Municipality,Parliament,10,,,,male
0faa8e9e-0e1f-4336-ab05-d391e161d18c,Gordon Bafaki,Gordon Bafaki,,,,National Resistance Movement,NRM,area/kazo,Kazo,Parliament,10,,,,male
ad15241c-eb42-4019-9d97-25741fd213b3,Harold Tonny Muhindo,Harold Tonny Muhindo,,,,Forum for Democratic Change,FDC,area/bukonzo_east,Bukonzo East,Parliament,10,,,,male
bed0146a-6c24-4d7f-9cb7-497c452eee5a,Harun Kyeyune,"Kyeyune, Harun",hkyeyune@parliament.go.ug,,,National Resistance Movement,NRM,area/kyotera_county,Kyotera County,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KYEYUNE655.jpg,male
ef534c4f-04e2-4e68-95a8-5045bc7212f5,Hatwib Katoto,"Katoto, Hatwib",hkatoto@parliamnet.go.ug,,,National Resistance Movement,NRM,area/katerera,Katerera,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/KATOTO637.jpg,male
bb7a33bb-b0d3-4107-8ec8-48ad38bcd7f0,Henry Ariganyira Musasizi,"Musasizi, Henry Ariganyira",hmusasizi@parliament.go.ug,HenryMusasizi,,National Resistance Movement,NRM,area/rubanda_east,Rubanda East,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUSASIZI716.jpg,male
861a5dd0-c0e5-4e2f-bcad-ad65d3a15a02,Henry Kamya Makumbi,Henry Kamya Makumbi,,,,National Resistance Movement,NRM,area/mityana_south,Mityana South,Parliament,10,,,,male
705bb98e-5540-44ad-8283-13ac5bd923b3,Henry Maurice Kibalya,Henry Maurice Kibalya,,,,National Resistance Movement,NRM,area/bugabula_south,Bugabula South,Parliament,10,,,,male
311bad34-9ddb-480c-9bf7-5359e3f06413,Henry Okello Oryem,"Oryem, Henry Okello",hokell@parliament.go.ug,,,National Resistance Movement,NRM,area/chwa_east,Chwa East,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/ORYEM233.jpg,male
92de7251-ab5f-4ca3-9096-ba68bc1c2a70,Herbert Edmund Ariko,Herbert Edmund Ariko,,,,Forum for Democratic Change,FDC,area/soroti_municipality,Soroti Municipality,Parliament,10,,,,male
f588b9c9-752f-4394-97df-6d99dfccb505,Herbert Kabafunzaki,Herbert Kabafunzaki,,,,National Resistance Movement,NRM,area/rukiga_county,Rukiga County,Parliament,10,,,,male
bb4810c5-0443-4b7f-967b-01452e4fafb9,Herbert Tom Kinobere,Herbert Tom Kinobere,,,,Independent,INDEP,area/kibuku_county,Kibuku County,Parliament,10,,,,male
d42030f2-32fd-4256-99e5-fcfac0257c1d,Hilary Lokwang,Hilary Lokwang,,,,National Resistance Movement,NRM,area/ik_county,Ik County,Parliament,10,,,,male
0a2d2cbb-39d9-4036-8545-4ec0061a72a4,Ibanda Gerald Rwemulikya,Ibanda Gerald Rwemulikya,,,,National Resistance Movement,NRM,area/ntoroko_county,Ntoroko County,Parliament,10,,,,male
02e71084-b183-4122-aa6d-2eb8246bd564,Ibrahim Abiriga,Ibrahim Abiriga,,,,National Resistance Movement,NRM,area/arua_municipality,Arua Municipality,Parliament,10,,,,male
47237c2e-0451-4936-bdb6-398111591b7d,Ibrahim Kasozi,Ibrahim Kasozi,,,,Forum for Democratic Change,FDC,area/makindye_east,Makindye East,Parliament,10,,,,male
1e9890fc-6616-4f3d-9e4e-a4b4a1526a4b,Ibrahim Nganda Ssemujju,"Ssemujju, Ibrahim Nganda",issemujju@parliament.go.ug,SsemujjuNganda,SsemujjuNganda,Forum for Democratic Change,FDC,area/kira_municipality,Kira Municipality,Parliament,10,,,http://www.parliament.go.ug/mpdata/pics/9parl/SSEMUJJU756.jpg,male
6ee78375-1216-4019-b144-a56d7150b2c7,Idi Amin Taban,Idi Amin Taban,,,,National Resistance Movement,NRM,area/kibanda_north,Kibanda North,Parliament,10,,,,male
0c6e733c-c3ba-431b-bb56-2eb3c66973a0,Isaac Etuka Joakino,Isaac Etuka Joakino,,,,National Resistance Movement,NRM,area/upper_madi,Upper Madi,Parliament,10,,,,male
fb8a3582-2c1a-417f-adc1-7ad1ec5fbd4a,Isaac Isanga Musumba,Isaac Isanga Musumba,,,,National Resistance Movement,NRM,area/buzaya_county,Buzaya County,Parliament,10,,,,male
