id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
db247d4b-4ee9-4bc4-9e01-1732638f8806,"Mupya, Weich Murcle Uapendura","Mupya, Weich Murcle Uapendura",w.mupya@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Mupya.jpg,
0b3e8f78-bc4e-40ed-94b0-10cd38e60980,"Nakambare, Damian Haikera","Nakambare, Damian Haikera",d.nakambare@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Nakambare.jpg,
30773956-5ff7-4ab9-845a-e8951a20dc5f,"Nambondi, Hans Linekela","Nambondi, Hans Linekela",h.nambondi@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Nambondi.jpg,
bcbe25bf-a3b7-49b7-90dd-e1c1722118e2,"Namuhuja, Ruusa Joyce Nangula","Namuhuja, Ruusa Joyce Nangula",r.namuhuja@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Namuhuja.jpg,
2f44260f-4efa-420f-b6c3-8d6089ada2b2,"Nangolo, Johannes","Nangolo, Johannes",,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Nangolo.jpg,
150ea612-7569-4d96-8e36-9af1353d15e8,"Ndakunda, Jason Nghihepa","Ndakunda, Jason Nghihepa",j.ndakunda@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Ndakunda.jpg,
84947ed5-e6dd-436c-9a0a-2587d9e07604,"Ndjago, Melania","Ndjago, Melania",m.ndjago@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Ndjago.jpg,
c030105f-0f3e-4bd3-b661-3824ee760195,Nicanor Hilma Ndinelago,Nicanor Hilma Ndinelago,h.nicanor@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/351_img_0059.jpg,
cb6d7162-7cb0-40d4-8b7e-035b841c3f40,"Shiimi, Gerhard","Shiimi, Gerhard",g.shiimi@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Shiimi.jpg,
035bf580-e5ef-4c6e-90a8-f8825c51de6b,"Shikongo, Michael Mukoya Shipandeni","Shikongo, Michael Mukoya Shipandeni",m.shikongo@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Shikongo_Shipandeni.jpg,
18057690-1168-431f-a06b-e877bd6fae82,"Shikongo, Phillip Haitange","Shikongo, Phillip Haitange",p.shikongo@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Shikongo.jpg,
001941b4-c6ae-41d8-beb7-282073d6d805,Shilenga Rosalia,Shilenga Rosalia,r.shilenga@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/596_rosalia_shilenga.jpg,
ba52377b-a522-42bb-83fb-4394cb70b52b,"Sibalatani, Bernard Songa","Sibalatani, Bernard Songa",b.sibalatani@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Sibalatani.JPG,
f2cfa609-94ec-475e-a1c9-4397a1f1bfd0,Sipapela Cletius Sipapela,Sipapela Cletius Sipapela,s.sipapela@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/597_sipapela_cletius_sipapela.jpg,
cc8f026b-2873-4a5d-8e21-19df68b9b29c,Tobias Lebbius Tangeni,Tobias Lebbius Tangeni,l.tobias@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/599_lebbius_tangeni_tobias.jpg,
b546e49d-b7d8-4553-8b1a-9e1993e6ec7d,"Van Neel, Jeremias Gregory","Van Neel, Jeremias Gregory",j.vanneel@parliament.na,,,SWAPO,SWAPO,,,National Council,5,,,http://www.parliament.na/images/nationalcouncil/5thparliament/Van_Neel.jpg,
